Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,7.0
Biological,Epidemic,Infectious disease (General),BGD,Bangladesh,Southern Asia,Asia,,,1998,151.0
Hydrological,Flood,Coastal flood,JPN,Japan,Eastern Asia,Asia,,,1998,16.0
Hydrological,Flood,Flood (General),NGA,Nigeria,Sub-Saharan Africa,Africa,,,1998,15.0
Meteorological,Extreme temperature,Heat wave,ROU,Romania,Eastern Europe,Europe,,,1998,20.0
Hydrological,Flood,Riverine flood,SDN,Sudan,Northern Africa,Africa,,,1998,103.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1998,239.0
Hydrological,Mass movement (wet),Landslide (wet),JPN,Japan,Eastern Asia,Asia,,,1998,
Hydrological,Flood,Flash flood,TUR,Türkiye,Western Asia,Asia,,,1998,60.0
Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,,,1998,
Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,,,1998,1.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1998,37.0
Hydrological,Flood,Flash flood,YEM,Yemen,Western Asia,Asia,,,1998,70.0
Biological,Epidemic,Bacterial disease,AFG,Afghanistan,Southern Asia,Asia,,,1998,173.0
Biological,Epidemic,Bacterial disease,SLE,Sierra Leone,Sub-Saharan Africa,Africa,,,1998,55.0
Biological,Epidemic,Bacterial disease,PAK,Pakistan,Southern Asia,Asia,,,1998,83.0
Biological,Epidemic,Viral disease,NPL,Nepal,Southern Asia,Asia,,,1998,52.0
Biological,Epidemic,Viral disease,PHL,Philippines,South-eastern Asia,Asia,,,1998,202.0
Hydrological,Flood,Riverine flood,PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,,,1998,50.0
Biological,Epidemic,Viral disease,VNM,Viet Nam,South-eastern Asia,Asia,,,1998,20.0
Biological,Epidemic,Infectious disease (General),SDN,Sudan,Northern Africa,Africa,,,1998,1373.0
Hydrological,Mass movement (wet),Landslide (wet),GTM,Guatemala,Latin America and the Caribbean,Americas,,,1998,51.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1998,7.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1998,14.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,2.0
Hydrological,Flood,Riverine flood,NPL,Nepal,Southern Asia,Asia,,,1998,50.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",USA,United States of America,Northern America,Americas,,,1998,
Hydrological,Flood,Coastal flood,MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,274.0
Hydrological,Flood,Riverine flood,BEL,Belgium,Western Europe,Europe,,,1998,1.0
Hydrological,Flood,Riverine flood,NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,1998,
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,240.0
Meteorological,Storm,Tropical cyclone,DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,1998,347.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1998,118.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1998,12.0
Climatological,Wildfire,Forest fire,RUS,Russian Federation,Eastern Europe,Europe,,,1998,3.0
Meteorological,Storm,Storm (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1998,55.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1998,9.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",USA,United States of America,Northern America,Americas,,,1998,1.0
Hydrological,Flood,Riverine flood,NGA,Nigeria,Sub-Saharan Africa,Africa,,,1998,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1998,75.0
Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,1998,11.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1998,12.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1998,250.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1998,5.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1998,332.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1998,13.0
Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,,,1998,45.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",USA,United States of America,Northern America,Americas,,,1998,
Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1998,46.0
Hydrological,Flood,Flash flood,CHN,China,Eastern Asia,Asia,,,1998,50.0
Hydrological,Flood,Flood (General),TCD,Chad,Sub-Saharan Africa,Africa,,,1998,
Climatological,Wildfire,Forest fire,BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Viral disease,VNM,Viet Nam,South-eastern Asia,Asia,,,1998,214.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1998,2.0
Hydrological,Flood,Flood (General),BEN,Benin,Sub-Saharan Africa,Africa,,,1998,
Hydrological,Flood,Riverine flood,LBR,Liberia,Sub-Saharan Africa,Africa,,,1998,10.0
Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Viral disease,IND,India,Southern Asia,Asia,,,1998,128.0
Biological,Epidemic,Bacterial disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1998,30.0
Biological,Epidemic,Infectious disease (General),SDN,Sudan,Northern Africa,Africa,,,1998,107.0
Biological,Epidemic,Bacterial disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1998,79.0
Biological,Epidemic,Bacterial disease,ZWE,Zimbabwe,Sub-Saharan Africa,Africa,,,1998,10.0
Hydrological,Flood,Flood (General),ARM,Armenia,Western Asia,Asia,,,1998,
Biological,Epidemic,Bacterial disease,BFA,Burkina Faso,Sub-Saharan Africa,Africa,,,1998,26.0
Biological,Epidemic,Bacterial disease,GHA,Ghana,Sub-Saharan Africa,Africa,,,1998,67.0
Biological,Epidemic,Bacterial disease,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1998,113.0
Biological,Epidemic,Bacterial disease,TGO,Togo,Sub-Saharan Africa,Africa,,,1998,239.0
Meteorological,Storm,Tropical cyclone,SLV,El Salvador,Latin America and the Caribbean,Americas,,,1998,475.0
Meteorological,Storm,Tropical cyclone,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1998,3332.0
Meteorological,Storm,Tropical cyclone,HND,Honduras,Latin America and the Caribbean,Americas,,,1998,14600.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,9.0
Hydrological,Flood,Flood (General),CAF,Central African Republic,Sub-Saharan Africa,Africa,,,1998,
Biological,Epidemic,Viral disease,KHM,Cambodia,South-eastern Asia,Asia,,,1998,475.0
Geophysical,Earthquake,Ground movement,ECU,Ecuador,Latin America and the Caribbean,Americas,-0.593,-80.393,1998,3.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1998,4.0
Hydrological,Flood,Flood (General),NER,Niger,Sub-Saharan Africa,Africa,,,1998,
Hydrological,Flood,Flood (General),SEN,Senegal,Sub-Saharan Africa,Africa,,,1998,
Hydrological,Flood,Riverine flood,UKR,Ukraine,Eastern Europe,Europe,,,1998,18.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1998,1.0
Biological,Epidemic,Bacterial disease,RWA,Rwanda,Sub-Saharan Africa,Africa,,,1998,55.0
Biological,Epidemic,Bacterial disease,GTM,Guatemala,Latin America and the Caribbean,Americas,,,1998,17.0
Meteorological,Storm,Tropical cyclone,GTM,Guatemala,Latin America and the Caribbean,Americas,,,1998,384.0
Hydrological,Flood,Flood (General),MYS,Malaysia,South-eastern Asia,Asia,,,1998,
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1998,200.0
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1998,283.0
Meteorological,Storm,Tropical cyclone,CRI,Costa Rica,Latin America and the Caribbean,Americas,,,1998,8.0
Meteorological,Storm,Tropical cyclone,PAN,Panama,Latin America and the Caribbean,Americas,,,1998,3.0
Meteorological,Storm,Tropical cyclone,BLZ,Belize,Latin America and the Caribbean,Americas,,,1998,9.0
Meteorological,Extreme temperature,Cold wave,POL,Poland,Eastern Europe,Europe,,,1998,64.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1998,100.0
Meteorological,Storm,Tropical cyclone,GLP,Guadeloupe,Latin America and the Caribbean,Americas,,,1998,
Meteorological,Storm,Tropical cyclone,HTI,Haiti,Latin America and the Caribbean,Americas,,,1998,190.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1998,4.0
Meteorological,Storm,Tropical cyclone,VIR,United States Virgin Islands,Latin America and the Caribbean,Americas,,,1998,
Meteorological,Storm,Tropical cyclone,CUB,Cuba,Latin America and the Caribbean,Americas,,,1998,6.0
Meteorological,Storm,Tropical cyclone,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Americas,,,1998,5.0
Meteorological,Storm,Tropical cyclone,ATG,Antigua and Barbuda,Latin America and the Caribbean,Americas,,,1998,2.0
Meteorological,Storm,Tropical cyclone,PRI,Puerto Rico,Latin America and the Caribbean,Americas,,,1998,
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,27.308,101.029,1998,3.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,27.791,53.608,1998,5.0
Biological,Epidemic,Bacterial disease,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1998,100.0
Geophysical,Volcanic activity,Ash fall,MEX,Mexico,Latin America and the Caribbean,Americas,19.5,-103.6,1998,
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1998,1811.0
Meteorological,Extreme temperature,Cold wave,BGR,Bulgaria,Eastern Europe,Europe,,,1998,3.0
Hydrological,Flood,Riverine flood,COG,Congo,Sub-Saharan Africa,Africa,,,1998,
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-2.071,124.891,1998,33.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1998,69.0
Meteorological,Extreme temperature,Cold wave,RUS,Russian Federation,Eastern Europe,Europe,,,1998,69.0
Meteorological,Extreme temperature,Cold wave,ROU,Romania,Eastern Europe,Europe,,,1998,60.0
Hydrological,Flood,Flood (General),TGO,Togo,Sub-Saharan Africa,Africa,,,1998,
Meteorological,Storm,Tornado,ZAF,South Africa,Sub-Saharan Africa,Africa,,,1998,18.0
Meteorological,Storm,Storm (General),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1998,8.0
Meteorological,Storm,Storm (General),IRL,Ireland,Northern Europe,Europe,,,1998,2.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1998,10.0
Hydrological,Mass movement (wet),Landslide (wet),PYF,French Polynesia,Polynesia,Oceania,,,1998,
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1998,43.0
Hydrological,Flood,Flash flood,ISR,Israel,Western Asia,Asia,,,1998,
Meteorological,Storm,Extra-tropical storm,BEL,Belgium,Western Europe,Europe,,,1998,
Meteorological,Storm,Extra-tropical storm,CHE,Switzerland,Western Europe,Europe,,,1998,
Meteorological,Storm,Extra-tropical storm,ESP,Spain,Southern Europe,Europe,,,1998,
Meteorological,Storm,Extra-tropical storm,FRA,France,Western Europe,Europe,,,1998,6.0
Meteorological,Storm,Extra-tropical storm,NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,1998,
Hydrological,Mass movement (wet),Avalanche (wet),AFG,Afghanistan,Southern Asia,Asia,,,1998,70.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1998,28.0
Hydrological,Mass movement (wet),Avalanche (wet),IND,India,Southern Asia,Asia,,,1998,24.0
Meteorological,Storm,Tropical cyclone,TON,Tonga,Polynesia,Oceania,,,1998,
Hydrological,Flood,Riverine flood,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1998,5.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",ZAF,South Africa,Sub-Saharan Africa,Africa,,,1998,25.0
Hydrological,Flood,Flood (General),KEN,Kenya,Sub-Saharan Africa,Africa,,,1998,40.0
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1998,17.0
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1998,440.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1998,60.0
Hydrological,Flood,Flood (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,158.0
Hydrological,Flood,Flash flood,IND,India,Southern Asia,Asia,,,1998,90.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1998,230.0
Meteorological,Storm,Storm (General),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1998,12.0
Hydrological,Mass movement (wet),Mudslide,COL,Colombia,Latin America and the Caribbean,Americas,,,1998,104.0
Meteorological,Extreme temperature,Cold wave,MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,100.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,26.373,104.021,1998,
Meteorological,Extreme temperature,Cold wave,IND,India,Southern Asia,Asia,,,1998,100.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",SDN,Sudan,Northern Africa,Africa,,,1998,47.0
Hydrological,Flood,Riverine flood,ZWE,Zimbabwe,Sub-Saharan Africa,Africa,,,1998,36.0
Biological,Epidemic,Bacterial disease,KAZ,Kazakhstan,Central Asia,Asia,,,1998,7.0
Biological,Epidemic,Bacterial disease,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1998,7.0
Biological,Epidemic,Bacterial disease,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Viral disease,MRT,Mauritania,Sub-Saharan Africa,Africa,,,1998,6.0
Biological,Epidemic,Bacterial disease,KOR,Republic of Korea,Eastern Asia,Asia,,,1998,
Biological,Epidemic,Parasitic disease,PER,Peru,Latin America and the Caribbean,Americas,,,1998,
Hydrological,Flood,Flood (General),MLI,Mali,Sub-Saharan Africa,Africa,,,1998,
Biological,Epidemic,Parasitic disease,DJI,Djibouti,Sub-Saharan Africa,Africa,,,1998,43.0
Biological,Epidemic,Bacterial disease,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1998,5.0
Biological,Epidemic,Bacterial disease,ECU,Ecuador,Latin America and the Caribbean,Americas,,,1998,1.0
Biological,Epidemic,Bacterial disease,HND,Honduras,Latin America and the Caribbean,Americas,,,1998,17.0
Biological,Epidemic,Bacterial disease,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Bacterial disease,PER,Peru,Latin America and the Caribbean,Americas,,,1998,16.0
Biological,Epidemic,Viral disease,HND,Honduras,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Viral disease,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Viral disease,SLV,El Salvador,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Viral disease,MYS,Malaysia,South-eastern Asia,Asia,,,1998,105.0
Biological,Epidemic,Viral disease,SGP,Singapore,South-eastern Asia,Asia,,,1999,1.0
Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,36.479,71.086,1998,
Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,36.479,71.086,1998,1.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,39.977,76.731,1998,
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,37.388,78.843,1998,
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,39.66,77.343,1998,3.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-8.194,112.413,1998,1.0
Geophysical,Earthquake,Ground movement,ALB,Albania,Southern Europe,Europe,41.925,20.39,1998,
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,33.199,47.225,1998,
Geophysical,Earthquake,Ground movement,NIC,Nicaragua,Latin America and the Caribbean,Americas,11.968,-86.254,1998,
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,27.213,101.057,1998,
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,,,1998,2.0
Biological,Epidemic,Viral disease,BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,13.0
Biological,Epidemic,Bacterial disease,BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Bacterial disease,COM,Comoros,Sub-Saharan Africa,Africa,,,1998,40.0
Biological,Epidemic,Viral disease,KGZ,Kyrgyzstan,Central Asia,Asia,,,1998,
Biological,Epidemic,Bacterial disease,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1998,109.0
Biological,Epidemic,Bacterial disease,ZWE,Zimbabwe,Sub-Saharan Africa,Africa,,,1998,12.0
Biological,Epidemic,Bacterial disease,KEN,Kenya,Sub-Saharan Africa,Africa,,,1998,27.0
Biological,Epidemic,Bacterial disease,SDN,Sudan,Northern Africa,Africa,,,1998,1600.0
Biological,Epidemic,Bacterial disease,SOM,Somalia,Sub-Saharan Africa,Africa,,,1998,233.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1998,4.0
Meteorological,Storm,Storm (General),DEU,Germany,Western Europe,Europe,,,1998,3.0
Meteorological,Storm,Blizzard/Winter storm,USA,United States of America,Northern America,Americas,,,1998,7.0
Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,1998,2.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1998,89.0
Hydrological,Flood,Flash flood,USA,United States of America,Northern America,Americas,,,1998,2.0
Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,,,1998,
Hydrological,Flood,Riverine flood,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,1998,3.0
Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,,,1998,1.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1998,2.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1998,1.0
Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,,,1998,2.0
Climatological,Drought,Drought,NAM,Namibia,Sub-Saharan Africa,Africa,,,1998,
Climatological,Drought,Drought,MYS,Malaysia,South-eastern Asia,Asia,,,1998,
Climatological,Drought,Drought,COL,Colombia,Latin America and the Caribbean,Americas,,,1998,
Climatological,Drought,Drought,FSM,Micronesia (Federated States of),Micronesia,Oceania,,,1998,
Climatological,Drought,Drought,PHL,Philippines,South-eastern Asia,Asia,,,1998,8.0
Climatological,Drought,Drought,BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,
Climatological,Drought,Drought,BFA,Burkina Faso,Sub-Saharan Africa,Africa,,,1998,
Climatological,Drought,Drought,RUS,Russian Federation,Eastern Europe,Europe,,,1998,
Climatological,Drought,Drought,CUB,Cuba,Latin America and the Caribbean,Americas,,,1998,
Climatological,Drought,Drought,CRI,Costa Rica,Latin America and the Caribbean,Americas,,,1998,
Climatological,Drought,Drought,SLV,El Salvador,Latin America and the Caribbean,Americas,,,1998,
Climatological,Drought,Drought,SLB,Solomon Islands,Melanesia,Oceania,,,1998,
Climatological,Drought,Drought,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1998,
Climatological,Drought,Drought,UGA,Uganda,Sub-Saharan Africa,Africa,,,1998,
Climatological,Drought,Drought,FJI,Fiji,Melanesia,Oceania,,,1998,
Climatological,Drought,Drought,GIN,Guinea,Sub-Saharan Africa,Africa,,,1998,12.0
